ccn,lat,lon,health_system,health_system_id,system_confidence
440152,35.153069,-90.056536,Independent / Unknown,independent,0.0
440153,35.97508,-83.195503,Independent / Unknown,independent,0.0
440156,35.028234,-85.273258,Independent / Unknown,independent,0.0
440159,35.035097,-89.927158,Independent / Unknown,independent,0.0
440161,36.149775,-86.789146,Independent / Unknown,independent,0.0
44016F,36.36804739393939,-82.34055754545454,VA,va,0.85
440173,35.927527,-84.080687,Independent / Unknown,independent,0.0
440175,35.289918,-87.433746,Independent / Unknown,independent,0.0
440176,36.52686,-82.571968,Independent / Unknown,independent,0.0
44017F,35.929834,-86.450822,Independent / Unknown,independent,0.0
440183,35.079511,-89.845385,Independent / Unknown,independent,0.0
440184,36.299242,-82.383044,Independent / Unknown,independent,0.0
440185,35.104016,-84.920828,Independent / Unknown,independent,0.0
440187,36.376292,-85.326413,Independent / Unknown,independent,0.0
44018F,36.133773,-86.801688,Independent / Unknown,independent,0.0
440192,35.953136,-85.430418,Independent / Unknown,independent,0.0
440193,36.263852,-86.269244,Independent / Unknown,independent,0.0
440194,36.339969,-86.607922,Independent / Unknown,independent,0.0
440197,36.067017,-86.723419,Independent / Unknown,independent,0.0
440200,35.823091,-86.042159,Independent / Unknown,independent,0.0
440218,36.149775,-86.789146,Independent / Unknown,independent,0.0
440227,35.962828,-86.529684,Independent / Unknown,independent,0.0
440228,35.212941,-89.794711,Independent / Unknown,independent,0.0
440231,35.929834,-86.450822,Independent / Unknown,independent,0.0
440238,35.610021,-89.270574,Independent / Unknown,independent,0.0
440779,36.297457,-87.091738,Independent / Unknown,independent,0.0
440780,35.356672,-87.782248,Independent / Unknown,independent,0.0
441300,35.744615,-87.557839,Independent / Unknown,independent,0.0
441301,36.426041,-86.1529,Ascension,ascension,0.85
441303,36.062922,-87.865036,Ascension,ascension,0.85
441304,36.453006,-81.822364,Independent / Unknown,independent,0.0
441305,36.537757,-86.00096,Independent / Unknown,independent,0.0
441306,35.619509,-85.2263,Independent / Unknown,independent,0.0
441307,36.271671,-85.942372,Ascension,ascension,0.85
441309,35.489244,-86.767472,Independent / Unknown,independent,0.0
441310,35.502103,-85.008024,Independent / Unknown,independent,0.0
441313,36.514755,-83.244996,Independent / Unknown,independent,0.0
441314,35.746419,-89.62939,Independent / Unknown,independent,0.0
441316,36.045977,-88.109864,Independent / Unknown,independent,0.0
441320,35.243353,-89.000379,Independent / Unknown,independent,0.0
441322,36.276545,-87.66302,Independent / Unknown,independent,0.0
441323,36.50871,-84.543828,Independent / Unknown,independent,0.0
443302,35.151419,-90.035468,Independent / Unknown,independent,0.0
443303,35.953078,-83.932588,Independent / Unknown,independent,0.0
444001,35.153069,-90.056536,Independent / Unknown,independent,0.0
444002,35.129933,-85.382836,Independent / Unknown,independent,0.0
444003,35.966483,-84.290549,Independent / Unknown,independent,0.0
444004,35.212941,-89.794711,Independent / Unknown,independent,0.0
444005,36.362563,-88.833542,Independent / Unknown,independent,0.0
444007,35.912204,-86.768843,Independent / Unknown,independent,0.0
444008,35.243353,-89.000379,Independent / Unknown,independent,0.0
444010,35.588164,-88.853395,Independent / Unknown,independent,0.0
444014,36.169038,-86.662565,Independent / Unknown,independent,0.0
444019,36.522319,-87.327933,Independent / Unknown,independent,0.0
444021,35.629164,-87.021526,Independent / Unknown,independent,0.0
444023,35.701654,-88.768058,Independent / Unknown,independent,0.0
444024,35.170165,-90.023442,Independent / Unknown,independent,0.0
444025,35.025423,-89.789337,Independent / Unknown,independent,0.0
444026,35.028234,-85.273258,Independent / Unknown,independent,0.0
444027,36.52686,-82.571968,Independent / Unknown,independent,0.0
444029,35.629164,-87.021526,Independent / Unknown,independent,0.0
444030,36.19693,-86.803373,Ascension,ascension,0.85
444031,35.947161,-84.022715,Independent / Unknown,independent,0.0
444032,35.947161,-84.022715,Independent / Unknown,independent,0.0
444033,35.025423,-89.789337,Independent / Unknown,independent,0.0
450002,31.784855,-106.496881,Providence,providence,0.85
450007,30.035681,-99.165202,Independent / Unknown,independent,0.0
450010,33.905071,-98.480418,Independent / Unknown,independent,0.0
450011,30.660911,-96.322289,CommonSpirit,commonspirit,0.85
450015,32.832614,-96.849082,Parkland Health (Texas),parkland_health_texas,0.85
450018,29.310761,-94.776472,Independent / Unknown,independent,0.0
450021,32.792496,-96.772763,Independent / Unknown,independent,0.0
450023,28.806249,-96.985438,Independent / Unknown,independent,0.0
450024,31.766054,-106.426202,Independent / Unknown,independent,0.0
450028,25.960875,-97.548607,Independent / Unknown,independent,0.0
450029,27.73253,-99.229736,Independent / Unknown,independent,0.0
450032,32.508595,-94.724189,CHRISTUS Health,christus_health,0.85
450033,26.255724,-97.6635,Independent / Unknown,independent,0.0
450034,30.086285,-94.128289,CHRISTUS Health,christus_health,0.85
450035,29.756845,-95.365652,Independent / Unknown,independent,0.0
450039,32.728391,-97.317852,Independent / Unknown,independent,0.0
450040,33.570071,-101.891011,Independent / Unknown,independent,0.0
450042,31.526506,-97.260888,Ascension,ascension,0.85
450044,32.813992,-96.842808,Independent / Unknown,independent,0.0
450046,27.767919,-97.399444,CHRISTUS Health,christus_health,0.85
450051,32.744319,-96.801867,Independent / Unknown,independent,0.0
450054,31.092912361702126,-97.54577840425532,Baylor Scott & White,baylor_scott_white,0.85
450055,32.485191,-100.392114,Independent / Unknown,independent,0.0
450056,30.294713,-97.738978,Ascension,ascension,0.85
450058,29.423945,-98.48642,Independent / Unknown,independent,0.0
450064,32.75513,-97.139242,Independent / Unknown,independent,0.0
450068,29.705557,-95.401754,Memorial Hermann,memorial_hermann,0.85
450072,29.052739,-95.474351,CommonSpirit,commonspirit,0.85
450079,32.825907,-96.966915,Baylor Scott & White,baylor_scott_white,0.85
450080,33.217422,-94.983011,Independent / Unknown,independent,0.0
450082,28.415399,-97.71444,CHRISTUS Health,christus_health,0.85
450083,32.322885,-95.296265,Independent / Unknown,independent,0.0
450087,32.840721,-97.224241,HCA,hca,0.85
450090,33.661602,-97.176369,Independent / Unknown,independent,0.0
450092,28.943749,-100.227139,Independent / Unknown,independent,0.0
450097,29.647916,-95.18978,HCA,hca,0.85
450101,31.526506,-97.260888,Baylor Scott & White,baylor_scott_white,0.85
450102,32.322885,-95.296265,CHRISTUS Health,christus_health,0.85
450104,29.537496,-97.936596,Independent / Unknown,independent,0.0
450107,31.784855,-106.496881,Independent / Unknown,independent,0.0
450108,29.126771,-98.198371,Independent / Unknown,independent,0.0
450119,26.280689,-98.183295,Independent / Unknown,independent,0.0
450124,30.270569,-97.742589,Independent / Unknown,independent,0.0
450128,26.097256,-97.999651,Independent / Unknown,independent,0.0
450132,31.855583,-102.348437,Independent / Unknown,independent,0.0
450133,31.992446,-102.080985,Independent / Unknown,independent,0.0
450135,32.728391,-97.317852,Independent / Unknown,independent,0.0
450137,32.728391,-97.317852,Baylor Scott & White,baylor_scott_white,0.85
450144,32.312258,-102.640206,Independent / Unknown,independent,0.0
450147,28.806249,-96.985438,Independent / Unknown,independent,0.0
450148,32.346162,-97.328078,Independent / Unknown,independent,0.0
450152,30.989388,-97.702738,AdventHealth,adventhealth,0.85
450154,29.729784,-100.926008,Independent / Unknown,independent,0.0
450155,34.899855,-102.514844,Independent / Unknown,independent,0.0
450162,33.546383,-101.856516,Independent / Unknown,independent,0.0
450163,27.436813,-97.853828,CHRISTUS Health,christus_health,0.85
450165,28.747304,-98.559149,Independent / Unknown,independent,0.0
450176,26.201484,-98.357159,Independent / Unknown,independent,0.0
450184,29.798249,-95.416933,Memorial Hermann,memorial_hermann,0.85
450193,29.705557,-95.401754,Independent / Unknown,independent,0.0
450194,31.9463,-95.25187,Independent / Unknown,independent,0.0
450196,33.662129,-95.604973,Independent / Unknown,independent,0.0
450200,33.371831,-94.139813,Independent / Unknown,independent,0.0
450203,32.752204,-97.78927,HCA,hca,0.85
450209,35.203051,-101.891662,Independent / Unknown,independent,0.0
450210,32.138496,-94.274156,Independent / Unknown,independent,0.0
450211,31.301675,-94.641408,CommonSpirit,commonspirit,0.85
450213,29.505502,-98.577033,Independent / Unknown,independent,0.0
450222,30.32776,-95.516045,HCA,hca,0.85
450229,32.572842,-99.642121,Independent / Unknown,independent,0.0
450231,35.203051,-101.891662,Independent / Unknown,independent,0.0
450235,29.476842,-97.44894,Independent / Unknown,independent,0.0
450236,33.167968,-95.608224,CHRISTUS Health,christus_health,0.85
450237,29.461683,-98.676727,CHRISTUS Health,christus_health,0.85
450241,33.215811,-98.191865,Independent / Unknown,independent,0.0
450253,29.987117,-96.252942,Independent / Unknown,independent,0.0
450272,29.881662,-97.984794,CHRISTUS Health,christus_health,0.85
450289,29.705557,-95.401754,Harris Health (Texas),harris_health_texas,0.85
450292,32.568163,-96.250215,Independent / Unknown,independent,0.0
450324,33.772722,-96.606962,Independent / Unknown,independent,0.0
450330,29.491375,-95.702129,Independent / Unknown,independent,0.0
450346,30.073053,-94.105486,Independent / Unknown,independent,0.0
450347,30.656507,-95.530744,Independent / Unknown,independent,0.0
450351,32.271207,-98.205511,Independent / Unknown,independent,0.0
450352,33.189002,-96.108829,Independent / Unknown,independent,0.0
450358,29.705557,-95.401754,Houston Methodist,houston_methodist,0.85
450369,34.404718,-100.341146,Independent / Unknown,independent,0.0
450370,29.702699,-96.567123,Independent / Unknown,independent,0.0
450372,32.371654,-96.80303,Baylor Scott & White,baylor_scott_white,0.85
450379,32.924853,-96.888139,Independent / Unknown,independent,0.0
450388,29.505502,-98.577033,Independent / Unknown,independent,0.0
450389,32.069812,-95.920717,Independent / Unknown,independent,0.0
450395,30.717792,-94.817231,CommonSpirit,commonspirit,0.85
450399,33.134142,-102.3048,Independent / Unknown,independent,0.0
450400,31.657082,-96.465417,Independent / Unknown,independent,0.0
450403,33.164093,-96.59544,Independent / Unknown,independent,0.0
450419,32.900196,-97.561179,Independent / Unknown,independent,0.0
450422,32.80219,-96.78889,Baylor Scott & White,baylor_scott_white,0.85
450424,29.811924,-94.963306,Houston Methodist,houston_methodist,0.85
450431,30.294713,-97.738978,Independent / Unknown,independent,0.0
450447,32.079637,-96.520474,Independent / Unknown,independent,0.0
450451,32.198144,-97.76065,Independent / Unknown,independent,0.0
450460,30.748559,-94.38912,Independent / Unknown,independent,0.0
450462,32.873494,-96.747555,Independent / Unknown,independent,0.0
450465,28.904769,-95.887564,Independent / Unknown,independent,0.0
450469,33.652064,-96.700264,Independent / Unknown,independent,0.0
450475,32.239409,-94.728328,Independent / Unknown,independent,0.0
450484,31.32705,-94.839618,Independent / Unknown,independent,0.0
450489,32.671095,-101.972672,Independent / Unknown,independent,0.0
450508,31.558362,-94.504771,Independent / Unknown,independent,0.0
450518,29.880511,-93.941151,Independent / Unknown,independent,0.0
450537,32.994599,-96.666758,Independent / Unknown,independent,0.0
450539,34.171907,-101.744828,Independent / Unknown,independent,0.0
450563,32.942026,-97.07993,Baylor Scott & White,baylor_scott_white,0.85
450565,32.802422,-98.142547,Independent / Unknown,independent,0.0
450571,31.481519,-100.437903,Independent / Unknown,independent,0.0
450573,30.934425,-94.059578,CHRISTUS Health,christus_health,0.85
450584,34.141323,-99.31882,Independent / Unknown,independent,0.0
450587,31.744154,-99.056447,Independent / Unknown,independent,0.0
450596,32.408186,-97.801312,Independent / Unknown,independent,0.0
450597,29.096488,-97.295716,Independent / Unknown,independent,0.0
450604,30.291786,-98.870915,Independent / Unknown,independent,0.0
45060F,35.203051,-101.891662,Independent / Unknown,independent,0.0
450610,29.767148,-95.505627,Memorial Hermann,memorial_hermann,0.85
450617,29.53942,-95.134993,HCA,hca,0.85
450634,33.149467,-97.096016,HCA,hca,0.85
450638,30.009005,-95.439611,HCA,hca,0.85
450639,32.830632,-97.145045,Independent / Unknown,independent,0.0
450641,33.811378,-97.718678,Independent / Unknown,independent,0.0
450643,27.559571,-99.462957,Independent / Unknown,independent,0.0
450644,29.72449,-95.640002,HCA,hca,0.85
450647,32.902679,-96.793393,HCA,hca,0.85
450651,33.021268,-96.741558,HCA,hca,0.85
450653,32.199985,-101.504819,Independent / Unknown,independent,0.0
450654,26.530903,-98.740235,Independent / Unknown,independent,0.0
450656,31.728994,-94.626523,Independent / Unknown,independent,0.0
450658,31.782559,-96.093621,Independent / Unknown,independent,0.0
450659,29.724272,-95.364242,HCA,hca,0.85
450661,31.855583,-102.348437,Independent / Unknown,independent,0.0
450662,25.995689,-97.450848,Independent / Unknown,independent,0.0
450668,31.784855,-106.496881,Independent / Unknown,independent,0.0
450669,33.050725,-96.974623,HCA,hca,0.85
45066F,32.711324,-96.781215,VA,va,0.85
450670,30.094665,-95.586187,HCA,hca,0.85
450672,32.728391,-97.317852,HCA,hca,0.85
450674,29.68025,-95.404913,Independent / Unknown,independent,0.0
450675,32.691638,-97.135959,HCA,hca,0.85
450677,32.6785,-97.330511,Independent / Unknown,independent,0.0
450678,32.840254,-96.704041,Independent / Unknown,independent,0.0
450684,30.014356,-95.282995,Memorial Hermann,memorial_hermann,0.85
450686,33.700795,-101.896988,Independent / Unknown,independent,0.0
450688,32.773369,-96.618811,Independent / Unknown,independent,0.0
45068F,31.822773,-106.459822,Independent / Unknown,independent,0.0
450690,32.413219,-95.208673,Independent / Unknown,independent,0.0
450694,29.204365,-96.272726,Independent / Unknown,independent,0.0
450698,33.886628,-102.354854,Independent / Unknown,independent,0.0
45069F,29.460896,-98.43834,Independent / Unknown,independent,0.0
450702,32.585123,-94.710328,Independent / Unknown,independent,0.0
450709,29.561579,-95.099626,Houston Methodist,houston_methodist,0.85
45070F,31.330254,-97.689632,Independent / Unknown,independent,0.0
450711,26.162332,-98.248702,Independent / Unknown,independent,0.0
450713,30.243032,-97.765081,Independent / Unknown,independent,0.0
450718,30.541758,-97.716638,Independent / Unknown,independent,0.0
450723,32.664916,-96.872401,Independent / Unknown,independent,0.0
450730,33.039081,-96.872596,Independent / Unknown,independent,0.0
450742,32.891629,-96.541754,Baylor Scott & White,baylor_scott_white,0.85
450743,33.220974,-97.146038,Independent / Unknown,independent,0.0
450747,31.741893,-95.551175,Independent / Unknown,independent,0.0
45074F,29.705557,-95.401754,VA,va,0.85
450755,33.59973,-102.40023,Independent / Unknown,independent,0.0
450771,33.034224,-96.811608,Independent / Unknown,independent,0.0
450774,30.009005,-95.439611,Independent / Unknown,independent,0.0
450775,30.354392375,-95.31733098214285,HCA,hca,0.85
450779,32.668196,-97.41591,Independent / Unknown,independent,0.0
450788,27.729177,-97.385089,Independent / Unknown,independent,0.0
450801,33.51791,-94.13711,CHRISTUS Health,christus_health,0.85
450804,29.705557,-95.401754,Independent / Unknown,independent,0.0
450808,30.348244,-97.768139,Independent / Unknown,independent,0.0
450809,30.387697,-97.706655,Independent / Unknown,independent,0.0
450820,29.56504,-95.635059,Houston Methodist,houston_methodist,0.85
450822,32.884959,-96.937297,HCA,hca,0.85
450825,26.280689,-98.183295,Independent / Unknown,independent,0.0
450827,33.805189,-98.528479,Independent / Unknown,independent,0.0
450828,27.724313,-98.134487,CHRISTUS Health,christus_health,0.85
450831,29.647916,-95.18978,Independent / Unknown,independent,0.0
450833,32.323915,-96.590333,Independent / Unknown,independent,0.0
450834,30.660911,-96.322289,Independent / Unknown,independent,0.0
450840,33.114327,-96.693964,Independent / Unknown,independent,0.0
450844,29.979455,-95.573317,Houston Methodist,houston_methodist,0.85
450847,29.744657,-95.815536,Memorial Hermann,memorial_hermann,0.85
450848,29.56504,-95.635059,Memorial Hermann,memorial_hermann,0.85
450851,32.783102,-96.776627,Baylor Scott & White,baylor_scott_white,0.85
450853,33.121286,-96.838536,Baylor Scott & White,baylor_scott_white,0.85
450855,26.255724,-97.6635,Independent / Unknown,independent,0.0
450856,29.634209,-98.489808,Independent / Unknown,independent,0.0
450860,29.56504,-95.635059,Independent / Unknown,independent,0.0
450862,30.233846,-95.49577,Independent / Unknown,independent,0.0
450864,32.322885,-95.296265,Baylor Scott & White,baylor_scott_white,0.85
450865,30.177042,-97.956662,Ascension,ascension,0.85
450867,30.402705,-97.760938,Ascension,ascension,0.85
450869,26.280689,-98.183295,Independent / Unknown,independent,0.0
45086F,31.142333,-97.374637,VA,va,0.85
450872,32.662513,-97.164024,Independent / Unknown,independent,0.0
450874,32.910627,-97.000481,Independent / Unknown,independent,0.0
450875,35.259324,-102.047444,Independent / Unknown,independent,0.0
450876,33.60003,-101.982853,Independent / Unknown,independent,0.0
450880,32.707831,-97.338265,Baylor Scott & White,baylor_scott_white,0.85
450883,33.009665,-97.219981,Independent / Unknown,independent,0.0
450885,33.166306,-96.775635,Baylor Scott & White,baylor_scott_white,0.85
450888,32.954493,-97.148867,Independent / Unknown,independent,0.0
450889,32.873494,-96.747555,Independent / Unknown,independent,0.0
450890,33.034224,-96.811608,Baylor Scott & White,baylor_scott_white,0.85
450891,33.034224,-96.811608,Independent / Unknown,independent,0.0
450893,33.208706,-97.05541,Independent / Unknown,independent,0.0
450895,33.208706,-97.05541,Baylor Scott & White,baylor_scott_white,0.85
45090F,29.505502,-98.577033,VA,va,0.85
451300,34.68165,-102.781898,Independent / Unknown,independent,0.0
451301,31.192457,-101.563757,Independent / Unknown,independent,0.0
451303,31.498209,-96.525475,Independent / Unknown,independent,0.0
451304,30.891813,-100.655315,Independent / Unknown,independent,0.0
451305,30.5375,-96.680513,Independent / Unknown,independent,0.0
451306,30.472352,-99.821506,Independent / Unknown,independent,0.0
451307,30.890855,-101.912948,Independent / Unknown,independent,0.0
451308,32.933054,-102.904556,Independent / Unknown,independent,0.0
451309,31.113084,-102.191259,Independent / Unknown,independent,0.0
451310,31.738169,-99.950504,Independent / Unknown,independent,0.0
451311,29.091495,-95.770074,Independent / Unknown,independent,0.0
451312,29.523643,-96.318161,Independent / Unknown,independent,0.0
451313,32.880122,-100.488267,Independent / Unknown,independent,0.0
451314,31.832862,-103.054925,Independent / Unknown,independent,0.0
451315,31.988595,-99.97707,Independent / Unknown,independent,0.0
451316,30.960288,-95.894142,Independent / Unknown,independent,0.0
451317,28.322116,-97.162472,Independent / Unknown,independent,0.0
451318,33.182154,-100.263878,Independent / Unknown,independent,0.0
451319,31.9463,-95.25187,CHRISTUS Health,christus_health,0.85
451320,29.688046,-94.625902,Independent / Unknown,independent,0.0
451322,30.365776,-96.04642,Independent / Unknown,independent,0.0
451323,31.102626,-98.259776,AdventHealth,adventhealth,0.85
451324,30.43594,-100.564774,Independent / Unknown,independent,0.0
451325,31.20719,-99.892672,Independent / Unknown,independent,0.0
451328,29.789888,-94.406324,Independent / Unknown,independent,0.0
451329,31.258503,-101.973541,Independent / Unknown,independent,0.0
451330,29.414591,-99.155756,Independent / Unknown,independent,0.0
451331,36.098125,-102.60691,Independent / Unknown,independent,0.0
451332,28.711934,-96.226079,Independent / Unknown,independent,0.0
451333,32.189391,-101.882857,Independent / Unknown,independent,0.0
451334,35.458033,-100.199727,Independent / Unknown,independent,0.0
451335,33.670696,-97.377989,Independent / Unknown,independent,0.0
451337,34.179633,-101.387813,Independent / Unknown,independent,0.0
451338,30.930866,-104.860712,Independent / Unknown,independent,0.0
451339,33.160117,-99.282788,Independent / Unknown,independent,0.0
451340,35.206557,-100.248529,Independent / Unknown,independent,0.0
451341,33.120371,-99.631772,Independent / Unknown,independent,0.0
451342,32.323175,-100.931991,Independent / Unknown,independent,0.0
451343,33.882756,-98.88271,Independent / Unknown,independent,0.0
451344,36.218996,-101.204732,Independent / Unknown,independent,0.0
451346,29.200412,-97.091881,Independent / Unknown,independent,0.0
451347,31.881956,-99.480043,Independent / Unknown,independent,0.0
451348,31.09852,-99.393909,Independent / Unknown,independent,0.0
451349,34.575464,-101.691958,Independent / Unknown,independent,0.0
451350,34.497573,-102.337979,Independent / Unknown,independent,0.0
451351,33.158706,-101.839339,Independent / Unknown,independent,0.0
451352,34.306674,-99.797428,Independent / Unknown,independent,0.0
451353,31.435696,-102.581722,Independent / Unknown,independent,0.0
451354,33.343882,-98.763147,Independent / Unknown,independent,0.0
451355,34.884163,-100.196165,Independent / Unknown,independent,0.0
451356,28.60965,-96.61898,Independent / Unknown,independent,0.0
451358,32.689865,-102.724434,Independent / Unknown,independent,0.0
451359,36.236595,-100.786511,Independent / Unknown,independent,0.0
451361,31.274876,-93.721735,Independent / Unknown,independent,0.0
451362,33.757451,-98.208383,Independent / Unknown,independent,0.0
451363,29.035875,-96.716211,Independent / Unknown,independent,0.0
451364,28.72143,-97.913782,Kaiser Permanente,kaiser_permanente,0.85
451365,30.801053,-98.283491,Ascension,ascension,0.85
451366,33.645304,-102.825853,Independent / Unknown,independent,0.0
451367,32.967111,-94.944207,Independent / Unknown,independent,0.0
451369,35.668323,-101.412247,Independent / Unknown,independent,0.0
451370,33.571922,-96.170962,Independent / Unknown,independent,0.0
451371,29.694265,-97.638111,Ascension,ascension,0.85
451372,34.18618,-102.797922,Independent / Unknown,independent,0.0
451373,31.534766,-102.877408,Independent / Unknown,independent,0.0
451374,30.579326,-97.388618,Baylor Scott & White,baylor_scott_white,0.85
451375,30.081073,-94.752565,Independent / Unknown,independent,0.0
451376,29.378848,-96.834606,Independent / Unknown,independent,0.0
451377,31.400312,-103.584082,Independent / Unknown,independent,0.0
451378,30.211507,-103.626765,Independent / Unknown,independent,0.0
451379,31.441046,-97.774565,Independent / Unknown,independent,0.0
451380,32.816459,-95.424768,Independent / Unknown,independent,0.0
451381,32.917192,-95.25986,CHRISTUS Health,christus_health,0.85
451382,31.890896,-98.613096,Independent / Unknown,independent,0.0
451384,32.89857,-100.93202,Independent / Unknown,independent,0.0
451385,31.805316,-97.570542,Independent / Unknown,independent,0.0
451386,35.901966,-102.025897,Independent / Unknown,independent,0.0
451387,29.362904,-99.898132,Independent / Unknown,independent,0.0
451389,30.786235,-102.851189,Independent / Unknown,independent,0.0
451390,28.544594,-99.868351,Independent / Unknown,independent,0.0
451391,28.901927,-99.126644,Independent / Unknown,independent,0.0
451392,31.686812,-98.18703,Independent / Unknown,independent,0.0
451393,31.284891,-95.490625,Independent / Unknown,independent,0.0
451394,33.435018,-99.8295,Independent / Unknown,independent,0.0
451395,32.012383,-97.127012,Independent / Unknown,independent,0.0
451396,30.679688,-98.714851,Independent / Unknown,independent,0.0
451397,30.205898,-96.410067,Baylor Scott & White,baylor_scott_white,0.85
451398,35.51732,-100.899954,Independent / Unknown,independent,0.0
451399,33.603022,-99.213584,Independent / Unknown,independent,0.0
452114,29.624274,-95.568008,Advocate Health,advocate_health,0.85
453300,32.728391,-97.317852,Independent / Unknown,independent,0.0
453301,27.729177,-97.385089,Independent / Unknown,independent,0.0
453302,32.832614,-96.849082,Independent / Unknown,independent,0.0
453304,29.705557,-95.401754,Independent / Unknown,independent,0.0
453306,33.570071,-101.891011,Independent / Unknown,independent,0.0
453309,29.72449,-95.640002,Independent / Unknown,independent,0.0
453310,30.304238,-97.68575,Independent / Unknown,independent,0.0
453311,29.307853,-94.769334,Independent / Unknown,independent,0.0
453313,31.766054,-106.426202,Independent / Unknown,independent,0.0
453314,32.810904,-96.813203,Independent / Unknown,independent,0.0
453315,29.422124,-98.525978,Independent / Unknown,independent,0.0
453316,33.077854,-96.811028,Independent / Unknown,independent,0.0
453317,33.241332,-96.812388,Independent / Unknown,independent,0.0
453318,32.912633,-96.736637,Independent / Unknown,independent,0.0
453319,30.489544,-97.753842,Independent / Unknown,independent,0.0
453321,26.280689,-98.183295,Independent / Unknown,independent,0.0
454000,32.224895,-101.527363,Independent / Unknown,independent,0.0
454006,32.764343,-96.293313,Independent / Unknown,independent,0.0
454008,33.854833,-98.5373,Independent / Unknown,independent,0.0
454009,31.75786,-95.176209,Independent / Unknown,independent,0.0
454011,29.310488,-98.387514,Independent / Unknown,independent,0.0
454012,32.75203,-97.082615,Independent / Unknown,independent,0.0
454018,33.905071,-98.480418,Independent / Unknown,independent,0.0
454026,29.687947,-95.515725,Independent / Unknown,independent,0.0
454050,33.189002,-96.108829,Independent / Unknown,independent,0.0
454060,29.625165,-98.421852,Independent / Unknown,independent,0.0
454064,31.287019,-100.423597,Independent / Unknown,independent,0.0
454065,32.599427,-96.864075,Independent / Unknown,independent,0.0
454076,29.69843,-95.3569,Independent / Unknown,independent,0.0
454079,32.966541,-97.303778,HCA,hca,0.85
454084,30.310756,-97.722767,Independent / Unknown,independent,0.0
454088,26.193782,-97.75069,Independent / Unknown,independent,0.0
454093,33.564851133333335,-101.8863918,Independent / Unknown,independent,0.0
454094,32.919435,-96.77478,HCA,hca,0.85
454100,31.766054,-106.426202,Independent / Unknown,independent,0.0
454101,34.171907,-101.744828,Independent / Unknown,independent,0.0
454103,30.046777,-95.221022,Independent / Unknown,independent,0.0
454104,33.220974,-97.146038,Independent / Unknown,independent,0.0
454107,29.712829,-95.478516,Independent / Unknown,independent,0.0
454108,30.009005,-95.439611,Independent / Unknown,independent,0.0
454109,31.784855,-106.496881,Independent / Unknown,independent,0.0
454110,31.846958,-101.969455,Independent / Unknown,independent,0.0
454114,31.057023,-97.503,Independent / Unknown,independent,0.0
454117,32.585123,-94.710328,Independent / Unknown,independent,0.0
454118,29.995758,-95.665088,Independent / Unknown,independent,0.0
454119,33.039081,-96.872596,Independent / Unknown,independent,0.0
454121,30.207424,-97.798244,Independent / Unknown,independent,0.0
454122,32.335677,-99.667488,Independent / Unknown,independent,0.0
454123,31.32705,-94.839618,Independent / Unknown,independent,0.0
454124,32.623041,-97.403392,Independent / Unknown,independent,0.0
454126,32.599427,-96.864075,Independent / Unknown,independent,0.0
454127,30.657895,-97.617843,Independent / Unknown,independent,0.0
454128,32.668196,-97.41591,Independent / Unknown,independent,0.0
454129,30.657895,-97.617843,Independent / Unknown,independent,0.0
454131,29.670004,-95.708089,Independent / Unknown,independent,0.0
454132,29.525291,-98.604382,Independent / Unknown,independent,0.0
454133,30.356711,-97.639281,Independent / Unknown,independent,0.0
454135,29.81835,-95.522439,Independent / Unknown,independent,0.0
454136,29.748169,-95.736154,Independent / Unknown,independent,0.0
454139,29.68025,-95.404913,Independent / Unknown,independent,0.0
454141,26.255724,-97.6635,Independent / Unknown,independent,0.0
454144,30.233846,-95.49577,Independent / Unknown,independent,0.0
454146,31.848583,-106.534316,Independent / Unknown,independent,0.0
454147,29.648337,-95.141499,Independent / Unknown,independent,0.0
454148,32.631081,-97.155866,Independent / Unknown,independent,0.0
454149,32.914495,-96.674995,Independent / Unknown,independent,0.0
454150,31.526506,-97.260888,Independent / Unknown,independent,0.0
454151,29.561579,-95.099626,Independent / Unknown,independent,0.0
454152,31.104022,-97.412045,Independent / Unknown,independent,0.0
454153,33.652064,-96.700264,Independent / Unknown,independent,0.0
454154,35.259324,-102.047444,Independent / Unknown,independent,0.0
454155,27.767919,-97.399444,Independent / Unknown,independent,0.0
454156,29.640975,-95.655784,Independent / Unknown,independent,0.0
454157,33.700795,-101.896988,Independent / Unknown,independent,0.0
454158,30.32776,-95.516045,Independent / Unknown,independent,0.0
454159,29.505502,-98.577033,Independent / Unknown,independent,0.0
454161,33.121286,-96.838536,HCA,hca,0.85
460001,40.318664,-111.576954,Intermountain Health,intermountain_health,0.85
460003,40.75989,-111.863618,Independent / Unknown,independent,0.0
460004,41.214976,-111.889608,Independent / Unknown,independent,0.0
460005,41.149885,-111.956861,Independent / Unknown,independent,0.0
460006,40.72837511111111,-111.88522181481483,Independent / Unknown,independent,0.0
460007,37.768677,-113.133595,Independent / Unknown,independent,0.0
460009,40.72837511111111,-111.88522181481483,Independent / Unknown,independent,0.0
460010,40.658017,-111.884519,Intermountain Health,intermountain_health,0.85
460011,39.530532,-110.810886,Independent / Unknown,independent,0.0
460013,39.957762,-111.693744,Independent / Unknown,independent,0.0
460014,40.582074,-112.303592,Independent / Unknown,independent,0.0
460015,41.770678,-111.812392,Intermountain Health,intermountain_health,0.85
460017,41.584713,-112.051612,Independent / Unknown,independent,0.0
