ccn,name,state,beds,fte,taxable_wage_per_hour,benefit_load_per_hour,loaded_staff_cost_per_hour,contract_labor,contract_labor_intensity,operating_margin,estimated_rn_need_fte,npr,total_costs,hcris_confidence,fy_end
400021,HOSPITAL DE LA CONCEPCION,PR,167.0,734.33,21.688912656120856,3.2430314551516872,26.59114592946579,,,0.20980405581578837,198.26910000000004,97581207.0,77108274.0,0.9,12/31/2023
452105,BAYLOR SCOTT & WHITE CONTINUING CARE,TX,25.0,107.29,57.45216953332807,17.23565085999842,79.08291136262609,,,-0.2719508149261924,28.968300000000003,18079306.0,22995988.0,0.85,12/31/2023
430090,SIOUX FALLS SPECIALTY HOSPITAL,SD,33.0,340.47,42.04244246076125,9.220678541653959,54.479367850663444,949020.0,0.030890028088827043,0.34895498039385275,91.92690000000002,146513232.0,95386710.0,0.92,12/31/2023
144029,THE PAVILION FOUNDATION,IL,84.0,173.79,39.070687102471155,11.721206130741345,53.78080079655154,,,0.29863868362835233,46.9233,30135684.0,21136003.0,0.85,12/31/2023
060054,COMMUNITY HOSPITAL,CO,44.0,1038.7,46.58498742881264,5.483706056387051,55.632445023503855,7751244.0,0.07150731107643087,0.3510113075947836,280.449,237329870.0,154024402.0,0.92,12/31/2023
501308,COULEE MEDICAL CENTER,WA,25.0,185.38,46.18283805820892,13.854851417462676,63.57067658712458,,,0.03552468610867568,50.052600000000005,36871121.0,35561286.0,0.85,12/31/2023
050013,ADVENTIST HEALTH ST. HELENA,CA,141.0,640.57,62.65224571625511,11.72354459549848,79.16868710904711,2403233.0,0.02798355704481906,0.2285484974705123,172.95390000000003,236616887.0,182538453.0,0.92,12/31/2023
194105,APOLLO BEHAVIORAL HEALTH HOSPITAL,LA,24.0,59.61,23.727957686500716,7.118387305950215,32.661533755468234,,,0.2397839808832513,16.0947,5577099.0,4239800.0,0.85,12/31/2023
054077,AURORA VISTA DEL MAR BHS,CA,87.0,121.96,31.79407813406666,9.538223440219998,43.76454855154276,,,-0.6737749124901468,32.9292,14374667.0,24059957.0,0.85,12/31/2023
054155,BAKERSFIELD BEHAVIORAL HEALTHCARE HO,CA,90.0,210.75,29.395670225385526,8.818701067615658,40.46314006524318,,,0.030770049403643113,56.9025,26084716.0,25282088.0,0.85,12/31/2023
121308,KULA HOSPITAL,HI,9.0,89.92,73.03614965439364,21.910844896318093,100.53425999927285,,,-0.1512180969919902,24.2784,30032748.0,34574243.0,0.85,12/31/2023
084005,SUN BEHAVIORAL DELAWARE  LLC,DE,90.0,182.74,38.469541635446745,11.540862490634023,52.95332406119245,,,0.11129657741051015,49.339800000000004,24447688.0,21726744.0,0.85,12/31/2023
371307,CIMARRON MEMORIAL HOSPITAL,OK,25.0,46.69,26.125621941776366,7.83768658253291,35.96191860285517,,,-0.3581980842445287,12.606300000000001,3440627.0,4673053.0,0.85,12/31/2023
400087,HOSPITAL CAYETANO COLL & TOSTE,PR,185.0,600.03,14.492063858345546,2.418146720869085,18.018853464378065,3271739.0,0.15318034458869506,0.1926432112276008,162.0081,60233563.0,48629976.0,0.92,12/31/2023
360131,ALLIANCE COMMUNITY HOSPITAL,OH,50.0,558.65,34.5122995683275,8.144865885479419,45.29735637078397,976210.0,0.023764079683487708,0.10860185230051489,150.8355,102444284.0,91318645.0,0.92,12/31/2023
360161,ST. JOSEPH HEALTH CENTER,OH,137.0,674.11,35.116515451141844,8.309961824308518,46.11289070746271,4569643.0,0.08492462202292017,0.223592437254967,182.0097,206727001.0,160504407.0,0.92,12/31/2023
371335,HASKELL REGIONAL HOSPITAL,OK,25.0,50.0,43.102346153846156,12.930703846153847,59.33037948076923,,,-0.006071389344820828,13.5,15577983.0,15672563.0,0.85,12/31/2023
314022,SAINT BARNABAS BEHAVIORAL HEALTH CEN,NJ,40.0,111.64,36.58750310062563,10.976250930187689,50.36269801801118,,,0.07560149008873104,30.1428,12226386.0,11302053.0,0.85,12/31/2023
310061,VIRTUA WILLINGBORO HOSPITAL,NJ,149.0,511.22,43.32731674305507,9.725457841423081,56.36731431532186,3713011.0,0.07458155313002968,0.14018349280760942,138.0294,120777159.0,103846195.0,0.92,12/31/2023
310057,VIRTUA MOUNT HOLLY HOSPITAL,NJ,312.0,1387.07,44.5535459776585,10.080940538190353,58.04283278313973,8886995.0,0.06466623269611554,0.2707249548682225,374.5089,407897185.0,297469238.0,0.92,12/31/2023
310029,VIRTUA OUR LADY OF LOURDES HOSPITAL,NJ,279.0,2971.16,21.09672102944512,4.545585892637634,27.256206080835305,15777980.0,0.10795301945416043,0.2413037698219426,802.2132,474379779.0,359910150.0,0.92,12/31/2023
131321,ST. MARYS HEALTH,ID,25.0,159.66,44.16490812206708,13.249472436620124,60.792996030025336,,,0.03199217558371785,43.108200000000004,25237921.0,24430505.0,0.85,12/31/2023
400128,HOSPITAL METRO HATO REY  INC.,PR,51.0,206.7,22.725775464255147,2.276748167169067,26.741045454439732,1746274.0,0.15162704765334917,0.10605917349932305,55.809,29571954.0,26435577.0,0.92,12/31/2023
360172,MERCY REGIONAL MEDICAL CENTER,OH,149.0,805.66,42.50757560929501,9.007935323929354,54.76734046733543,6660489.0,0.08550760468828682,0.10734677126452659,217.5282,221806960.0,197996699.0,0.92,12/31/2023
360174,UPPER VALLEY MEDICAL CENTER,OH,139.0,626.07,39.434425955072605,7.26111435683648,49.71227389747214,3293021.0,0.060261477880903,0.16356749484879152,169.0389,154734564.0,129425019.0,0.92,12/31/2023
061322,HEART OF THE ROCKIES REG MED CENTER,CO,25.0,485.96,55.6808470307781,16.70425410923343,76.64468593786606,,,0.23039439100968703,131.2092,129529195.0,99686395.0,0.85,12/31/2023
060126,BANNER FORT COLLINS MEDICAL CENTER,CO,29.0,149.3,47.01067803596269,9.778198902570972,60.38519380828481,1153492.0,0.07322654055489787,0.18881555523962543,40.31100000000001,60224286.0,48853004.0,0.92,12/31/2023
054053,DEL AMO HOSPITAL,CA,166.0,307.8,39.340216861598435,11.80206505847953,54.151808509990246,,,0.27789758169537765,83.10600000000001,56141273.0,40539749.0,0.85,12/31/2023
050257,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,CA,43.0,233.52,36.60319615186971,5.693160444172134,45.09650110165988,2003430.0,0.10127338992810425,0.09531997606280668,63.05040000000001,38064613.0,34436295.0,0.92,12/31/2023
031315,WHITE MOUNTAIN REGIONAL HOSPITAL,AZ,21.0,149.01,33.543337953570486,10.063001386071145,46.172404693089774,,,0.10418641505596661,40.2327,24506218.0,21953003.0,0.85,12/31/2023
360203,SOUTHEASTERN OHIO REG MED CTR,OH,86.0,785.11,18.71070614308823,4.764628768335256,24.906703931369737,2214083.0,0.06756596627840071,0.18811859926112812,211.9797,92574371.0,75159410.0,0.92,12/31/2023
461302,MOAB REGIONAL HOSPITAL,UT,17.0,228.0,48.630887314439946,14.589266194331984,66.94041638832658,,,0.13300177382068426,61.56,47559486.0,41233990.0,0.85,12/31/2023
360218,LICKING MEMORIAL HOSPITAL,OH,219.0,1572.0,35.59119996574672,10.44095529947152,48.75488206259786,,,0.2213694609748501,424.44000000000005,323668033.0,252017815.0,0.9,12/31/2023
100275,WELLINGTON REGL MEDICAL CENTER,FL,235.0,1132.05,37.239328413735464,6.5265273516731055,46.61466438905933,5689819.0,0.06093453960429308,0.16997654918861202,305.6535,263246755.0,218500980.0,0.92,12/31/2023
431301,FAULKTON AREA MEDICAL CENTER,SD,12.0,57.92,46.5140578516787,13.95421735550361,64.02660063283572,,,-0.03452986594856018,15.6384,10985186.0,11364503.0,0.85,12/31/2023
450684,MEMORIAL HERMANN NORTHEAST,TX,227.0,1406.27,43.88833786158802,8.918535038954658,56.164330746954164,5511296.0,0.04116393802482416,0.1262784600221363,379.6929,413519970.0,361301305.0,0.92,12/31/2023
452041,CARRUS SPECIALTY HOSPITAL,TX,33.0,93.78,37.69519907475762,11.308559722427285,51.88744152640386,,,0.0683019900519646,25.320600000000002,15060059.0,14031427.0,0.85,12/31/2023
030134,BANNER GOLDFIELD MEDICAL CENTER,AZ,20.0,90.11,43.86811952058595,9.613117087662088,56.837147751572864,512975.0,0.0587255544397538,0.16536916321936115,24.329700000000003,22482535.0,18764617.0,0.92,12/31/2023
521349,RIVER FALLS AREA HOSPITAL,WI,25.0,125.86,51.35621157207642,15.406863471622925,70.6918252289632,,,0.19632931956584865,33.9822,43361007.0,34847970.0,0.85,12/31/2023
521328,MARSHFIELD MEDICAL CENTER-LADYSMITH,WI,25.0,107.73,62.75940474405387,18.82782142321616,86.38832063019015,,,0.0058245554887037055,29.087100000000003,33433796.0,33239059.0,0.85,12/31/2023
520212,MARSHFIELD MEDICAL CENTER-MINOCQUA,WI,31.0,272.12,81.91620248137134,6.006030639763,94.18882261095925,4838082.0,0.09448744253291268,0.022483664535129504,73.47240000000001,123346352.0,120573074.0,0.92,12/31/2023
520202,MARSHFIELD MEDICAL CENTER WESTON,WI,99.0,562.92,57.72299247331224,14.394825367998733,76.53362676551936,7957344.0,0.10533435547056808,-0.6253492413657026,151.9884,105842631.0,172031240.0,0.92,12/31/2023
370225,SUMMIT MEDICAL CENTER,OK,9.0,147.6,37.53750065144882,6.311122185741088,46.72024163702575,50402.0,0.0043544916656695215,0.18744596859447835,39.852000000000004,37518689.0,30485962.0,0.92,12/31/2023
370026,ST MARYS REGL MEDICAL CENTER,OK,142.0,489.39,34.43873122269953,6.896181195742895,43.96947535697894,1306194.0,0.035921503975543126,0.060776264448170025,132.1353,94757502.0,88998495.0,0.92,12/31/2023
194074,SOLUTIONS MEDICAL CONSULTING  LLC,LA,18.0,44.17,23.77147515717246,7.131442547151738,32.72143555384789,,,0.3592017038220622,11.9259,4940422.0,3165814.0,0.85,12/31/2023
360076,ATRIUM MEDICAL CENTER,OH,244.0,885.05,39.746244779738646,7.752555266325675,50.539387771714324,18466155.0,0.20151819209688646,0.08597063311578232,238.9635,246101968.0,224944426.0,0.92,12/31/2023
114010,UHS OF PEACHFORD LP,GA,246.0,337.83,32.043662720667434,9.61309881620023,44.10810173499872,,,0.3015315890362655,91.2141,50433764.0,35226391.0,0.85,12/31/2023
243302,CHILDRENS HEALTH CARE,MN,420.0,4393.79,54.14585196029291,16.243755588087872,74.53176522334319,,,0.2005045192390045,1186.3233,1016840113.0,812959075.0,0.85,12/31/2023
243300,GILLETTE CHILDRENS SPECIALTY HEALTH,MN,60.0,1157.47,55.20853589160975,16.562560767482925,75.99454965480082,,,0.17213738540822018,312.5169,268681576.0,222431432.0,0.85,12/31/2023
241333,MAYO CLINIC HEALTH SYS - ST. JAMES,MN,25.0,80.61,49.26710276449762,14.780130829349286,67.81616695533098,,,0.20346306037436104,21.7647,25927645.0,20652327.0,0.85,12/31/2023
131325,BINGHAM MEMORIAL HOSPITAL,ID,25.0,769.29,49.415919349210114,14.824775804763034,68.02101298418772,,,0.2971485140925844,207.7083,168612827.0,118509776.0,0.85,12/31/2023
030130,BANNER IRONWOOD MEDICAL CENTER,AZ,89.0,434.98,42.3765106795361,9.178650344666599,54.79696409118721,1386256.0,0.03489476614755394,0.2346695873910188,117.44460000000001,128235769.0,98142734.0,0.92,12/31/2023
010052,LAKE MARTIN COMMUNITY HOSPITAL,AL,46.0,63.65,48.591410357121276,4.880400628436764,57.18905387787781,,,-0.6243597369226144,17.1855,8377611.0,13608254.0,0.9,12/31/2023
521341,THE RICHLAND HOSPITAL  INC,WI,25.0,327.78,47.39262116475874,14.217786349427621,65.2359430332904,,,0.16130610851487168,88.50059999999999,71848364.0,60258784.0,0.85,12/31/2023
360084,AULTMAN HOSPITAL,OH,335.0,3103.96,35.87056394833597,7.314156135041391,45.92881822542507,2109397.0,0.009026156515710695,0.15981777382652407,838.0692,651284707.0,547197835.0,0.92,12/31/2023
521321,RIPON MEDICAL CENTER,WI,15.0,128.25,49.025929674613884,14.707778902384165,67.48419219710601,,,0.17768957437404412,34.627500000000005,31774284.0,26128325.0,0.85,12/31/2023
521312,MEMORIAL HOSPITAL OF LAFAYETTE CTY,WI,25.0,121.22,45.54560684324749,13.663682052974247,62.69352781973017,,,0.10391289964876985,32.729400000000005,28439472.0,25484244.0,0.85,12/31/2023
453091,WESLACO REGIONAL REHABILITATION HOSP,TX,32.0,83.15,32.62500578195106,9.787501734585318,44.908320458855634,,,-0.08608469599818862,22.4505,9747261.0,10586351.0,0.85,12/31/2023
431336,SANFORD MEDICAL CENTER VERMILLION,SD,25.0,188.85,37.720896723081,11.316269016924299,51.922814339320986,,,0.3832728606141866,50.9895,33690674.0,20777953.0,0.85,12/31/2023
250124,MAGEE GENERAL HOSPITAL,MS,44.0,138.03,28.24957227804435,3.899601675221106,34.310266232535845,819642.0,0.09178355331067903,0.03692957030126419,37.268100000000004,14820779.0,14273454.0,0.92,12/31/2023
171322,HAMILTON COUNTY HOSPITAL,KS,25.0,5.76,101.40074118589745,30.420222355769234,139.57812024238785,,,-0.027029385762653232,1.5552000000000001,15170748.0,15580804.0,0.85,12/31/2023
110209,TURNING POINT HOSPITAL,GA,53.0,201.72,32.49052141963727,8.02178428972376,42.99783059796328,,,0.43765702438080784,54.464400000000005,27522796.0,15477251.0,0.9,12/31/2023
454139,SUN BEHAVIORAL HOUSTON,TX,148.0,252.37,34.89256083101429,10.467768249304287,48.02960998389117,,,-0.012090810536456453,68.13990000000001,34455341.0,34871934.0,0.85,12/31/2023
364056,ASSURANCE HEALTH CINCINNATI,OH,28.0,44.62,39.67159647277868,11.901478941833604,54.60795254477985,,,0.08378846308246954,12.0474,7199046.0,6595849.0,0.85,12/31/2023
372012,INSPIRE SPECIALTY HOSPITAL - MW CITY,OK,31.0,43.74,33.60050429109071,10.080151287327212,46.25109415668636,,,0.09021237090933476,11.809800000000001,9543680.0,8682722.0,0.85,12/31/2023
313302,WEISMAN CHILDRENS REHAB HOSPITAL,NJ,18.0,179.9,29.687810001282763,8.906343000384828,40.86527046676572,,,,48.57300000000001,,19713438.0,0.85,12/31/2023
254005,PARKWOOD HOSPITAL,MS,108.0,173.68,35.970919662154984,10.791275898646495,49.51397091495634,,,0.3170859529686779,46.893600000000006,31110246.0,21245624.0,0.85,12/31/2023
251320,CLAIBORNE COUNTY HOSPITAL,MS,22.0,86.86,25.823351901379763,7.747005570413928,35.545843892249245,,,-0.23402601848171758,23.4522,8723107.0,10764541.0,0.85,12/31/2023
194115,REGIONS BEHAVIORAL HOSPITAL,LA,24.0,81.5,22.462718263331762,6.738815478999529,30.919931689476172,,,0.051460728420218774,22.005000000000003,7276267.0,6901825.0,0.85,12/31/2023
380038,PROVIDENCE WILLAMETTE FALLS MED CTR,OR,101.0,568.5,51.62306339219268,14.25537260672485,69.82760034842026,3303316.0,0.051336329484362765,0.12330032654666516,153.495,190578887.0,167080448.0,0.92,12/31/2023
194113,LAKE PINES HOSPITAL  LLC,LA,36.0,69.8,29.687169385056205,8.906150815516861,40.86438865852987,,,-0.14746952676788408,18.846,7878882.0,9040777.0,0.85,12/31/2023
380082,PROVIDENCE MILWAUKIE HOSPITAL,OR,47.0,459.43,54.0932754885234,13.023592988971284,71.25500405236673,1753542.0,0.03280969122862755,0.18182384169511248,124.04610000000001,142229241.0,116368574.0,0.92,12/31/2023
171324,SATANTA DISTRICT HOSPITAL,KS,23.0,84.38,41.78938683975423,12.536816051926268,57.523090984921694,,,-0.07137932395535261,22.7826,12997041.0,13924761.0,0.85,12/31/2023
410011,LANDMARK MEDICAL CENTER,RI,113.0,485.79,47.62006612543882,8.817337778115585,60.08033896215047,6531026.0,0.11950992598172777,0.14144617457532158,131.16330000000002,142292254.0,122165559.0,0.92,12/31/2023
451990,THE LEAVES  INC.,TX,20.0,24.95,44.82006320332973,13.446018960998918,61.69481699938338,,,-0.21098428402100178,6.7365,2715771.0,3288756.0,0.85,12/31/2023
010097,ELMORE COMMUNITY HOSPITAL,AL,33.0,146.16,32.838054845059155,1.8904927687255275,37.24065880943171,,,-0.15594728571173153,39.4632,13143685.0,15193407.0,0.9,12/31/2023
453092,SOUTH TEXAS REHABILITATION HOSPITAL,TX,40.0,119.53,33.541120993120494,10.062336297936147,46.16935304703036,,,0.03630391493966025,32.2731,16618979.0,16015645.0,0.85,12/31/2023
464013,SALT LAKE CITY BEHAVIORAL HEALTH,UT,118.0,194.76,37.36400668673081,11.209202006019243,51.43155520428496,,,0.22521604109643337,52.5852,30956263.0,23984416.0,0.85,12/31/2023
454132,SAN ANTONIO BEHAVIORAL HEALTHCARE,TX,198.0,364.64,28.702951488507107,8.610885446552132,39.50961272393003,,,0.1860505142061869,98.4528,42042668.0,34220608.0,0.85,12/31/2023
490092,SOUTHAMPTON MEMORIAL HOSPITAL,VA,90.0,165.93,53.787060924671664,8.957643746899759,66.85941483230881,480267.0,0.025218766698144594,-0.04093263129797813,44.801100000000005,51401020.0,53504999.0,0.92,12/31/2023
500044,DEACONESS MEDICAL CENTER,WA,279.0,1353.71,53.55831559480698,10.341977218731655,67.99750395654137,10719260.0,0.06636313794724236,0.10440581053339232,365.5017,476855912.0,427069384.0,0.92,12/31/2023
400123,METRO MAYAGUEZ,PR,123.0,493.28,16.054807380423664,2.9791259917912125,20.262126136817287,144548.0,0.008698729143522892,0.10245931087451736,133.1856,51215404.0,45967909.0,0.92,12/31/2023
400117,HOSPITAL DR. SUSONI,PR,121.0,411.26,16.604515578765447,2.744140661531728,20.61890168207273,1392192.0,0.08926573668700516,0.2548836260066098,111.0402,51115759.0,38087189.0,0.92,12/31/2023
061313,KIT CARSON COUNTY MEMORIAL HOSPITAL,CO,19.0,86.62,40.16714806493437,12.050144419480311,55.290079311382165,,,0.16267897903734024,23.387400000000003,23612891.0,19771570.0,0.85,12/31/2023
150102,STARKE MEMORIAL HOSPITAL,IN,15.0,91.75,36.13283902745756,9.362256340389855,48.25925755344792,135464.0,0.019266525436083204,-0.04436559078984561,24.7725,17579119.0,18359027.0,0.92,12/31/2023
193090,THE NEUROMEDICAL CENTER REHAB,LA,27.0,81.0,29.989618945868948,8.996885683760684,41.28071047898861,,,0.16262022783169358,21.87,10529176.0,8816919.0,0.85,12/31/2023
271335,COMMUNITY HOSPITAL OF ANACONDA,MT,25.0,360.91,54.384519206791374,16.315355762037413,74.86029068814834,,,0.2871539523268677,97.44570000000002,91413922.0,65164053.0,0.85,12/31/2023
041331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR,25.0,359.62,32.34478675139998,9.703436025419993,44.522598963302066,,,-0.10914757059762291,97.09740000000001,56653501.0,62837093.0,0.85,12/31/2023
521322,GRANT REGIONAL HEALTH CENTER  INC.,WI,25.0,209.49,51.35643522547432,15.406930567642295,70.6921330878654,,,0.12060572414869328,56.56230000000001,47541707.0,41807905.0,0.85,12/31/2023
454118,LONESTAR BEHAVIORAL HEALTH,TX,24.0,68.0,17.304793552036198,5.19143806561086,23.82004832437783,,,0.35203874746987257,18.36,10658554.0,6906330.0,0.85,12/31/2023
454109,UBH EL PASO HOSPITAL,TX,166.0,295.8,28.056084867634056,8.416825460290216,38.619200820298275,,,0.4431591177916277,79.86600000000001,48257080.0,26871515.0,0.85,12/31/2023
431311,SANFORD HOSPITAL WEBSTER,SD,25.0,39.2,57.79621271585557,17.33886381475667,79.5564868033752,,,0.06576851125619579,10.584000000000001,11354902.0,10608107.0,0.85,12/31/2023
404005,SAN JUAN CP HOSPITAL,PR,160.0,301.5,19.46281572904707,5.83884471871412,26.79056585103329,,,0.3321480767800465,81.405,38049990.0,25411759.0,0.85,12/31/2023
404004,FIRST HOSPITAL PANAMERICANO,PR,216.0,374.2,17.905623021420055,5.371686906426016,24.647090088984708,,,0.2307211422546172,101.034,36287251.0,27915015.0,0.85,12/31/2023
351309,SANFORD MAYVILLE,ND,25.0,57.33,44.87364817721961,13.462094453165882,61.76857671594279,,,0.1471754757688406,15.4791,13087921.0,11161700.0,0.85,12/31/2023
360234,MERCY HEALTH WEST HOSPITAL,OH,205.0,983.57,43.131033261095176,8.722934154309144,55.1534914598781,6005631.0,0.06372414226899452,0.0743401298340011,265.56390000000005,278477130.0,257775104.0,0.92,12/31/2023
360276,ST ELIZABETH BOARDMAN HEALTH CTR,OH,210.0,884.02,37.550151145205554,8.782004148879333,49.20474185669311,2724255.0,0.03795811374248954,0.26002831789619896,238.68540000000002,290463668.0,214934889.0,0.92,12/31/2023
361310,MERCY HEALTH-WILLARD HOSPITAL LLC,OH,20.0,103.1,38.85592777736328,11.656778333208983,53.48518458554055,,,0.20468402850797968,27.837,28735393.0,22853717.0,0.85,12/31/2023
314027,CORNERSTONE BEHAVIORAL HEALTH HOSPIT,NJ,44.0,140.84,23.937009809276212,7.181102942782863,32.949294002468704,,,-0.08945836947374335,38.0268,16893601.0,18404875.0,0.85,12/31/2023
310022,WEST JERSEY HEALTH SYSTEM,NJ,589.0,3325.85,44.54135683648252,9.007467871139939,56.95623850561337,21485002.0,0.06518275022183294,0.2687545512547573,897.9795,1014000588.0,741483315.0,0.92,12/31/2023
241334,RIVERS EDGE HOSPITAL AND CLINIC,MN,25.0,161.92,42.28375182901338,12.685125548704015,58.20358439263692,,,0.09790052785943634,43.7184,59002450.0,53226079.0,0.85,12/31/2023
224023,PEMBROKE HOSPITAL,MA,120.0,215.1,37.82834906841183,11.348504720523549,52.070722492668885,,,0.31092947497196144,58.077000000000005,37379737.0,25757275.0,0.85,12/31/2023
224013,THE ARBOUR HOSPITAL,MA,138.0,309.7,35.040252974342415,10.512075892302724,48.232908219182335,,,0.33013099877507324,83.619,53884855.0,36095794.0,0.85,12/31/2023
194020,BRENTWOOD BEHAVIORAL-SHREVEPORT,LA,243.0,382.09,32.61640682722758,9.784922048168273,44.89648399767876,,,0.38252629251987474,103.1643,61801893.0,38161044.0,0.85,12/31/2023
171310,GREAT PLAINS OF CHEYENNE COUNTY  INC,KS,16.0,71.19,46.01238424800372,13.803715274401116,63.33604691737712,,,-0.1377548090082248,19.2213,13371780.0,15213807.0,0.85,12/31/2023
061314,THE MEMORIAL HOSPITAL,CO,25.0,244.02,48.821975500116636,14.64659265003499,67.20344927591054,,,0.16930832216181754,65.8854,67158896.0,55788336.0,0.85,12/31/2023
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,20.0,52.2,76.54908082817565,22.964724248452693,105.36980975998378,,,0.005824295025022844,14.094000000000001,17596121.0,17493636.0,0.85,12/31/2023
363039,UNIVERSITY HOSPITALS AVON REHABILITA,OH,50.0,87.0,38.43564323607427,5.629382183908046,47.005352127542004,132510.0,0.018695441647535265,0.24918496673548282,23.490000000000002,17777802.0,13347841.0,0.92,12/31/2023
224021,FULLER MEMORIAL HOSPITAL,MA,109.0,267.4,38.20739600713423,11.462218802140269,52.59248060382027,,,0.19139378282610478,72.198,41339812.0,33427629.0,0.85,12/31/2023
151329,MARGARET MARY COMMUNITY HOSPITAL,IN,25.0,495.26,50.444534378213156,15.133360313463946,69.4369015716104,,,0.36688140612548226,133.7202,127910974.0,80982816.0,0.85,12/31/2023
131316,BEAR LAKE MEMORIAL HOSPITAL,ID,21.0,131.55,60.03557436482179,18.010672309446537,82.6389681131772,,,0.09481477585243776,35.5185,34030930.0,30804295.0,0.85,12/31/2023
140280,TRINITY ROCK ISLAND,IL,249.0,1098.0,39.53718167647471,7.100918190416141,49.66269426514116,14215144.0,0.13601480430796767,0.23892596825138285,296.46000000000004,354025624.0,269439709.0,0.92,12/31/2023
150005,HENDRICKS REGIONAL HEALTH,IN,130.0,1952.33,50.79704221267763,8.253297145146883,62.93631308709435,5237554.0,0.024761912236272398,0.4016384640278012,527.1291,447412447.0,267714399.0,0.92,12/31/2023
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,IL,293.0,1296.43,44.2194652593305,11.04433276530401,58.64658711697329,1139079.0,0.009462348516458573,0.22375202862148247,350.03610000000003,470163487.0,364963453.0,0.92,12/31/2023
140013,PROCTOR HOSPITAL,IL,72.0,434.71,29.89336724040607,6.27508192906677,38.45529176336391,6482714.0,0.19344339692877827,0.17809720820747202,117.3717,133857977.0,110018245.0,0.92,12/31/2023
103304,NEMOURS CHILDRENS HOSPITAL,FL,130.0,1071.8,102.9957144343807,30.89871433031421,141.77360091892504,,,0.14435305937014303,289.386,356606131.0,305128945.0,0.85,12/31/2023
100118,ADVENTHEALTH PALM COAST,FL,99.0,986.51,52.00122196507814,9.705173268156665,65.68448871356328,457464.0,0.004268945388501009,0.3478840656526926,266.3577,307699977.0,200656058.0,0.92,12/31/2023
084002,ROCKFORD,DE,148.0,243.4,34.72070152013147,10.41621045603944,47.79304564246097,,,0.09695707536017484,65.718,30795669.0,27809811.0,0.85,12/31/2023
061323,PROWERS MEDICAL CENTER,CO,25.0,164.05,41.17467704499097,12.35240311349729,56.67694295243007,,,0.0036050251512605145,44.29350000000001,41875436.0,41724474.0,0.85,12/31/2023
051323,COLORADO RIVER MEDICAL CENTER,CA,25.0,72.01,29.50890234262335,8.852670702787005,40.61900407462104,,,0.021135103676814582,19.442700000000002,8620587.0,8438390.0,0.85,12/31/2023
050590,METHODIST HOSPITAL OF SACRAMENTO,CA,152.0,931.43,72.52265592030122,17.72808291469114,95.79872201289541,9319771.0,0.06220508093440308,0.2092281235907676,251.4861,351889262.0,278264132.0,0.92,12/31/2023
150056,INDIANA UNIVERSITY HEALTH,IN,1274.0,8304.75,44.67025126954685,9.447164678694074,57.53469017036126,49765154.0,0.06058623672398837,0.24130421448623574,2242.2825000000003,3924982044.0,2977867335.0,0.92,12/31/2023
043037,MERCY REHABILITATION HOSPITAL FORT S,AR,50.0,47.8,77.45030374959768,16.4677039748954,99.8429559613373,36349.0,0.0046982150686178,0.24084633294476268,12.906,20050407.0,15221340.0,0.92,12/31/2023
670122,HOUSTON METHODIST THE WOODLANDS,TX,292.0,1880.84,43.75125787700422,13.374351813755883,60.47258091835092,1902021.0,0.010990314519567172,0.15970551423806098,507.8268,623265311.0,523726404.0,0.92,12/31/2023
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL,TX,24.0,221.68,35.646698376731536,7.665543107875524,46.03921391042702,410056.0,0.024340652794824627,0.49060020427663037,59.85360000000001,139738941.0,71182988.0,0.92,12/31/2023
523028,UW HEALTH REHABILITATION HOSPITAL,WI,50.0,128.7,41.38149617476541,6.04619419042496,50.59337482255992,1739684.0,0.1357288892512451,0.4179698576999687,34.749,38780385.0,22571353.0,0.92,12/31/2023
521330,PRAIRIE DU CHIEN MEMORIAL HOSPITAL,WI,24.0,280.16,45.43970924581557,13.631912773744672,62.547759776865135,,,0.1729021266262403,75.64320000000001,67272423.0,55640878.0,0.85,12/31/2023
521323,MARSHFIELD MEDICAL CENTER NEILLSVILL,WI,16.0,124.52,59.72081639650103,17.91624491895031,82.20570376978367,,,0.028458192540061544,33.620400000000004,37768140.0,36693327.0,0.85,12/31/2023
520113,AURORA MEDICAL CENTER - BAY AREA,WI,55.0,426.43,37.89827079563965,9.290515036285152,50.08800354779123,2049005.0,0.05745335445316106,-0.08238159687933738,115.13610000000001,89523295.0,96898367.0,0.92,12/31/2023
520095,SAUK PRAIRIE MEMORIAL HOSPITAL,WI,36.0,465.24,58.34972065699754,10.503614139600405,73.31708842685826,2830125.0,0.04772948956678598,0.2478857379978748,125.61480000000002,118535924.0,89152559.0,0.92,12/31/2023
520035,AURORA MEDICAL CTR SHEBOYGAN COUNTY,WI,125.0,660.92,43.4913177552037,11.018077510835711,57.836481074312495,4413676.0,0.06874693914259265,0.26053791230224044,178.4484,252716399.0,186874196.0,0.92,12/31/2023
520028,MONROE CLINIC,WI,58.0,807.61,52.92671015046295,7.664072076868786,64.63967555384215,702646.0,0.007841116044736654,0.28247691538381664,218.05470000000003,216927475.0,155650471.0,0.92,12/31/2023
