ccn,name,state,facility_type,health_system_id,health_system
055540,SANTA MONICA HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
055541,ROYAL TERRACE HEALTHCARE,CA,SNF,independent,Independent / Unknown
055542,MISSION CARE CENTER,CA,SNF,independent,Independent / Unknown
055544,HARVARD CREEK POST ACUTE,CA,SNF,independent,Independent / Unknown
055548,PASADENA PARK HEALTHCARE AND WELLNESS CENTER,CA,SNF,independent,Independent / Unknown
055551,SEQUOIA TRANSITIONAL CARE,CA,SNF,independent,Independent / Unknown
055557,Creekside Post Acute,CA,SNF,independent,Independent / Unknown
055559,BAY CREST CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
055562,NILES CANYON POST ACUTE,CA,SNF,independent,Independent / Unknown
055563,Santa Maria Post Acute,CA,SNF,independent,Independent / Unknown
055565,Waterman Canyon Post Acute,CA,SNF,independent,Independent / Unknown
055566,Coastal View Healthcare Center,CA,SNF,independent,Independent / Unknown
055568,SIERRA VALLEY REHAB CENTER,CA,SNF,independent,Independent / Unknown
055570,ST ELIZABETH HEALTHCARE CENTER,CA,SNF,ensign_group,The Ensign Group
055571,BUENA PARK NURSING CENTER,CA,SNF,independent,Independent / Unknown
055573,Kingsburg Center,CA,SNF,independent,Independent / Unknown
055575,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055581,JURUPA HILLS POST ACUTE,CA,SNF,independent,Independent / Unknown
055585,CAPISTRANO BEACH CARE CENTER,CA,SNF,independent,Independent / Unknown
055597,Maywood Acres Healthcare,CA,SNF,independent,Independent / Unknown
055598,THE BRADLEY GARDENS,CA,SNF,independent,Independent / Unknown
055601,PARKVIEW JULIAN HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055604,VISALIA POST ACUTE,CA,SNF,independent,Independent / Unknown
055608,PRIMROSE POST-ACUTE,CA,SNF,independent,Independent / Unknown
055612,FEATHER RIVER CARE CENTER,CA,SNF,independent,Independent / Unknown
055617,PASADENA GROVE HEALTH CENTER,CA,SNF,independent,Independent / Unknown
055619,Las Colinas Post Acute,CA,SNF,independent,Independent / Unknown
055622,BONITA HILLS POST ACUTE,CA,SNF,independent,Independent / Unknown
055626,HEALTHCARE CENTRE OF FRESNO,CA,SNF,independent,Independent / Unknown
055632,Grossmont Post Acute Care,CA,SNF,ensign_group,The Ensign Group
055640,GRASS VALLEY HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055645,THE WIN POST-ACUTE,CA,SNF,independent,Independent / Unknown
055646,Palo Alto Post-Acute,CA,SNF,independent,Independent / Unknown
055649,"TULARE HEALTHCARE & WELLNESS CENTER, LP",CA,SNF,independent,Independent / Unknown
055650,Highland Care Center of Redlands,CA,SNF,independent,Independent / Unknown
055653,SOUTH COAST POST ACUTE,CA,SNF,independent,Independent / Unknown
055656,OAKWOOD HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055662,BETHANY HOME SOCIETY SAN JOAQUIN COUNTY,CA,SNF,independent,Independent / Unknown
055664,YORK HEALTHCARE & WELLNESS CENTRE,CA,SNF,independent,Independent / Unknown
055670,BROADWAY MANOR CARE CENTER,CA,SNF,promedica_manorcare,ProMedica / ManorCare
055671,PARKVIEW HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055674,HEALTHCARE CENTER OF ORANGE COUNTY,CA,SNF,independent,Independent / Unknown
055677,PITTSBURG SKILLED NURSING CENTER,CA,SNF,independent,Independent / Unknown
055684,The Californian,CA,SNF,independent,Independent / Unknown
055685,BRIGHTON PLACE SPRING VALLEY,CA,SNF,independent,Independent / Unknown
055689,ST. CATHERINE HEALTHCARE,CA,SNF,ensign_group,The Ensign Group
055693,"Ontario Grove Healthcare & Wellness Centre, LP",CA,SNF,independent,Independent / Unknown
055697,COSTA DEL SOL HEALTHCARE,CA,SNF,independent,Independent / Unknown
055704,ANGELS NURSING HEALTH CENTER,CA,SNF,independent,Independent / Unknown
055706,THE ORCHARD - POST ACUTE CARE,CA,SNF,independent,Independent / Unknown
055707,Ontario Healthcare Center,CA,SNF,independent,Independent / Unknown
055708,Arrowhead Springs Healthcare,CA,SNF,ensign_group,The Ensign Group
055710,"WEST HOLLYWOOD HEALTHCARE & WELLNESS CENTRE, LP",CA,SNF,independent,Independent / Unknown
055711,BRENTWOOD HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
055715,KYAKAMEENA CARE CENTER,CA,SNF,independent,Independent / Unknown
055718,MONTCLAIR MANOR CARE CENTER,CA,SNF,promedica_manorcare,ProMedica / ManorCare
055719,Ventura Post Acute,CA,SNF,independent,Independent / Unknown
055728,SANTA CLARITA POST-ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
055733,Valle Verde Health Facility,CA,SNF,independent,Independent / Unknown
055734,UKIAH POST ACUTE,CA,SNF,ensign_group,The Ensign Group
055735,DELTA OAKS POST ACUTE,CA,SNF,independent,Independent / Unknown
055737,SUNNY HILLS POST ACUTE,CA,SNF,independent,Independent / Unknown
055739,SALINAS VALLEY POST ACUTE,CA,SNF,independent,Independent / Unknown
055742,HARBOR VILLA CARE CENTER,CA,SNF,independent,Independent / Unknown
055744,ATLANTIC MEMORIAL HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055748,SUNSET PARK HEALTHCARE,CA,SNF,independent,Independent / Unknown
055750,WESTWOOD POST ACUTE,CA,SNF,independent,Independent / Unknown
055753,LONGWOOD MANOR CONV.HOSPITAL,CA,SNF,independent,Independent / Unknown
055755,SHARON CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
055756,CLOVERDALE HEALTHCARE CENTER,CA,SNF,ensign_group,The Ensign Group
055758,COTTAGE CREST POST ACUTE,CA,SNF,independent,Independent / Unknown
055760,"ALHAMBRA HEALTHCARE & WELLNESS CENTRE, LP",CA,SNF,independent,Independent / Unknown
055761,ENCINITAS NURSING AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
055764,WHITTIER PACIFIC CARE CENTER,CA,SNF,independent,Independent / Unknown
055775,"ORINDA CARE CENTER, LLC",CA,SNF,independent,Independent / Unknown
055776,WESTVIEW HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055795,BRIGHTON PLACE SAN DIEGO,CA,SNF,independent,Independent / Unknown
055797,GILROY HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055798,VASONA CREEK HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055799,VINEYARD CARE CENTER,CA,SNF,independent,Independent / Unknown
055800,STONEBROOK HEALTH AND REHABILITATION,CA,SNF,independent,Independent / Unknown
055806,VILLA LAS PALMAS HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055807,SHASTA HEALTHCARE,CA,SNF,independent,Independent / Unknown
055809,ST ANTHONY CARE CENTER,CA,SNF,independent,Independent / Unknown
055816,CHAPMAN CARE CENTER,CA,SNF,independent,Independent / Unknown
055817,MONTE VISTA HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055818,ROYAL GARDENS HEALTHCARE,CA,SNF,independent,Independent / Unknown
055826,Valley Oaks Post Acute,CA,SNF,independent,Independent / Unknown
055830,Villa Maria Post Acute,CA,SNF,independent,Independent / Unknown
055833,"FULTON GARDENS POST ACUTE, LLC",CA,SNF,independent,Independent / Unknown
055839,SAN LUIS CARE CENTER,CA,SNF,independent,Independent / Unknown
055845,LEISURE GLEN POST ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
055846,THE TERRACES AT SAN JOAQUIN GARDENS VILLAGE,CA,SNF,independent,Independent / Unknown
055848,VICTORIAN POST ACUTE,CA,SNF,independent,Independent / Unknown
055849,MODESTO POST ACUTE CENTER,CA,SNF,independent,Independent / Unknown
055850,PINE RIDGE CARE CENTER,CA,SNF,independent,Independent / Unknown
055853,REDWOOD COVE HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055854,SANTA ROSA POST ACUTE,CA,SNF,independent,Independent / Unknown
055855,ARDEN PARK POST ACUTE,CA,SNF,independent,Independent / Unknown
055856,HIGH VALLEY LODGE,CA,SNF,independent,Independent / Unknown
055858,RANCHO SECO CARE CENTER,CA,SNF,independent,Independent / Unknown
055861,Ojai Health & Rehabilitation,CA,SNF,independent,Independent / Unknown
055862,GOLDEN ROSE CARE CENTER,CA,SNF,independent,Independent / Unknown
055866,PLUM TREE CARE CENTER,CA,SNF,independent,Independent / Unknown
055869,VALLEY SKILLED NURSING CENTER,CA,SNF,independent,Independent / Unknown
055870,SUNRAY HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055871,WINDSOR SKYLINE CARE CENTER,CA,SNF,independent,Independent / Unknown
055872,Citrus Nursing Center,CA,SNF,independent,Independent / Unknown
055873,COMMUNITY CARE CENTER,CA,SNF,independent,Independent / Unknown
055874,HAYWARD HEALTHCARE & WELLNESS CENTER,CA,SNF,independent,Independent / Unknown
055876,"PRINCETON MANOR HEALTHCARE CENTER, LLC",CA,SNF,independent,Independent / Unknown
055884,CREEKSIDE POST-ACUTE,CA,SNF,independent,Independent / Unknown
055885,Country Drive Post Acute,CA,SNF,independent,Independent / Unknown
055886,ROSEVILLE CARE CENTER,CA,SNF,independent,Independent / Unknown
055887,River Bend Nursing Center,CA,SNF,independent,Independent / Unknown
055888,HUNTINGTON VALLEY HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055890,MAGNOLIA POST ACUTE CARE,CA,SNF,ensign_group,The Ensign Group
055892,BERKELEY PINES SKILLED NURSING CENTER,CA,SNF,independent,Independent / Unknown
055894,BROADWAY BY THE SEA,CA,SNF,independent,Independent / Unknown
055899,ROYAL PALMS POST ACUTE,CA,SNF,independent,Independent / Unknown
055906,RINALDI CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
055910,COUNTRY MANOR LA MESA HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055914,PLYMOUTH VILLAGE,CA,SNF,independent,Independent / Unknown
055916,SEQUOIA VISTA,CA,SNF,independent,Independent / Unknown
055917,HARVEST CROSSING POST ACUTE,CA,SNF,independent,Independent / Unknown
055918,VILLA DEL SOL POST ACUTE,CA,SNF,independent,Independent / Unknown
055919,APPLE VALLEY POST-ACUTE REHAB,CA,SNF,independent,Independent / Unknown
055922,COURTYARD HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
055929,CRYSTAL COVE CARE CENTER,CA,SNF,independent,Independent / Unknown
055932,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",CA,SNF,independent,Independent / Unknown
055935,CERES POSTACUTE CARE,CA,SNF,independent,Independent / Unknown
055952,"TORRANCE CARE CENTER WEST, INC",CA,SNF,independent,Independent / Unknown
055954,National City Post Acute,CA,SNF,independent,Independent / Unknown
055955,CALIFORNIA HOME FOR THE AGED,CA,SNF,independent,Independent / Unknown
055956,BRIDGEWOOD POST ACUTE,CA,SNF,independent,Independent / Unknown
055957,Santa Paula Post Acute Center,CA,SNF,independent,Independent / Unknown
055959,WATSONVILLE POST ACUTE CENTER,CA,SNF,independent,Independent / Unknown
055960,La Crescenta Healthcare Center,CA,SNF,independent,Independent / Unknown
055962,MONTEREY POST ACUTE,CA,SNF,independent,Independent / Unknown
055963,THE AVENUES TRANSITIONAL CARE CENTER,CA,SNF,independent,Independent / Unknown
055964,FRIENDSHIP MANOR NURSING & REHAB CENTER,CA,SNF,independent,Independent / Unknown
055968,GOLDEN HEIGHTS HEALTHCARE,CA,SNF,independent,Independent / Unknown
055975,Hillcrest Manor Sanitarium,CA,SNF,independent,Independent / Unknown
055977,KENNEDY CARE CENTER,CA,SNF,independent,Independent / Unknown
055979,FRANCISCAN POST-ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
055983,COVENTRY COURT HEALTH CENTER,CA,SNF,independent,Independent / Unknown
055984,"ANAHEIM HEALTHCARE CENTER, LLC",CA,SNF,independent,Independent / Unknown
055987,BROADWAY VILLA POST ACUTE,CA,SNF,ensign_group,The Ensign Group
055988,GOLDEN MERCED CARE CENTER,CA,SNF,independent,Independent / Unknown
055989,HERITAGE MANOR,CA,SNF,independent,Independent / Unknown
055991,Mission Park Healthcare Center,CA,SNF,independent,Independent / Unknown
055992,WEST COVINA HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
055995,North Long Beach Post Acute,CA,SNF,independent,Independent / Unknown
055996,COVENANT POST ACUTE,CA,SNF,independent,Independent / Unknown
056007,Pacific Care Nursing Center,CA,SNF,independent,Independent / Unknown
056008,GUARDIAN REHABILITATION HOSPITAL,CA,SNF,independent,Independent / Unknown
056010,SEAL BEACH HEALTH AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056014,BROOKFIELD HEALTHCARE CENTER,CA,SNF,ensign_group,The Ensign Group
056017,La Jolla Post-Acute,CA,SNF,independent,Independent / Unknown
056019,GARDENA CONVALESCENT CENTER,CA,SNF,independent,Independent / Unknown
056021,LONE TREE POST ACUTE,CA,SNF,independent,Independent / Unknown
056023,AVALON VILLA CARE CENTER,CA,SNF,independent,Independent / Unknown
056024,Highland Palms Healthcare Center,CA,SNF,independent,Independent / Unknown
056026,"EMPRESS CARE CENTER, LLC",CA,SNF,independent,Independent / Unknown
056031,SUNLAND POST ACUTE,CA,SNF,independent,Independent / Unknown
056035,SHAFTER NURSING CARE,CA,SNF,independent,Independent / Unknown
056037,PACIFIC HILLS POST ACUTE,CA,SNF,independent,Independent / Unknown
056039,MIRAGE POST ACUTE,CA,SNF,independent,Independent / Unknown
056040,ESCONDIDO POST ACUTE,CA,SNF,independent,Independent / Unknown
056042,"BAY VISTA HEALTHCARE & WELLNESS CENTRE, LP",CA,SNF,independent,Independent / Unknown
056043,COLONIAL CARE CENTER,CA,SNF,independent,Independent / Unknown
056048,PACIFIC COAST MANOR,CA,SNF,independent,Independent / Unknown
056052,EDEN HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056053,HAVEN POST ACUTE,CA,SNF,independent,Independent / Unknown
056055,CARMEL HILLS CARE CENTER,CA,SNF,independent,Independent / Unknown
056056,The Meadows on Sunset Post Acute,CA,SNF,genesis_healthcare,Genesis Healthcare
056058,ALMADEN HEALTH AND REHABILITATION  CENTER,CA,SNF,independent,Independent / Unknown
056062,AMAYA SPRINGS HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
056063,INFINITY CARE OF EAST LOS ANGELES,CA,SNF,independent,Independent / Unknown
056065,SANTA CRUZ POST ACUTE,CA,SNF,independent,Independent / Unknown
056066,WOODLAND CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
056069,SANTA CLARA POST ACUTE,CA,SNF,independent,Independent / Unknown
056071,SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056072,PETALUMA POST-ACUTE REHABILITATION,CA,SNF,independent,Independent / Unknown
056073,SACRAMENTO POST-ACUTE,CA,SNF,independent,Independent / Unknown
056074,AUTUMN CREEK POST ACUTE,CA,SNF,independent,Independent / Unknown
056076,ANAHEIM TERRACE CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
056077,THE TAMALPAIS,CA,SNF,independent,Independent / Unknown
056078,ALTA VIEW POST ACUTE,CA,SNF,independent,Independent / Unknown
056079,"GLENDORA GRAND, INC",CA,SNF,independent,Independent / Unknown
056080,THE BELLEFONTAINE HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056082,CANYON SPRINGS POST-ACUTE,CA,SNF,independent,Independent / Unknown
056083,WOODS HEALTH SERVICES,CA,SNF,independent,Independent / Unknown
056084,Astoria Healthcare Center,CA,SNF,independent,Independent / Unknown
056090,BLUE OAK POST-ACUTE,CA,SNF,independent,Independent / Unknown
056092,TOPANGA TERRACE,CA,SNF,independent,Independent / Unknown
056095,DEVONSHIRE CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
056096,PIEDMONT GARDENS HEALTH FACILITY,CA,SNF,independent,Independent / Unknown
056098,COTTONWOOD HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056100,CORNERSTONE CARE CENTER,CA,SNF,independent,Independent / Unknown
056101,RIVER POINTE POST-ACUTE,CA,SNF,independent,Independent / Unknown
056103,West Shore Post Acute,CA,SNF,independent,Independent / Unknown
056104,ROSE VILLA HEALTH CARE CENTER,CA,SNF,ensign_group,The Ensign Group
056105,BALBOA NURSING & REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056107,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,CA,SNF,commonspirit,CommonSpirit Health
056109,WOODLAND POST-ACUTE,CA,SNF,independent,Independent / Unknown
056110,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056111,GRIFFITH PARK HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056113,ALEXANDRIA CARE CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
056114,"EAST TERRACE REHABILITATION & WELLNESS CENTRE, LP",CA,SNF,independent,Independent / Unknown
056115,IMPERIAL HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056116,LOS ALTOS POST-ACUTE,CA,SNF,independent,Independent / Unknown
056117,THE ROWLAND,CA,SNF,independent,Independent / Unknown
056118,GLADSTONE SUB-ACUTE AND REHAB CENTER,CA,SNF,independent,Independent / Unknown
056120,NORTH BAY POST ACUTE,CA,SNF,independent,Independent / Unknown
056121,WASHINGTON CENTER,CA,SNF,genesis_healthcare,Genesis Healthcare
056122,MILLBRAE CARE CENTER,CA,SNF,independent,Independent / Unknown
056124,TARZANA HEALTH AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056125,ALAMITOS BELMONT HEALTH AND REHABILITATION,CA,SNF,ensign_group,The Ensign Group
056127,LIVE OAK REHAB CENTER,CA,SNF,independent,Independent / Unknown
056129,BURBANK HEALTHCARE & REHAB,CA,SNF,independent,Independent / Unknown
056132,GOLDEN SAN ANDREAS CARE  CENTER,CA,SNF,independent,Independent / Unknown
056133,WEST HILLS HEALTH AND REHABILITATION  CENTER,CA,SNF,independent,Independent / Unknown
056136,Villa Mesa Care Center,CA,SNF,independent,Independent / Unknown
056137,THE MEADOWS POST ACUTE,CA,SNF,independent,Independent / Unknown
056139,ROSEVILLE POINT HEALTH & WELLNESS CENTER,CA,SNF,independent,Independent / Unknown
056143,OSAGE HEALTHCARE & WELLNESS CENTRE,CA,SNF,independent,Independent / Unknown
056144,HUNTINGTON PARK NURSING CENTER,CA,SNF,independent,Independent / Unknown
056145,GARDEN GROVE POST ACUTE,CA,SNF,independent,Independent / Unknown
056148,CASITAS CARE CENTER,CA,SNF,independent,Independent / Unknown
056149,CALIFORNIA HEALTHCARE AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056150,CATERED MANOR CARE CENTER,CA,SNF,promedica_manorcare,ProMedica / ManorCare
056151,"GREENFIELD CARE CENTER OF FULLERTON, LLC",CA,SNF,independent,Independent / Unknown
056153,NAPA POST ACUTE,CA,SNF,independent,Independent / Unknown
056155,OAKDALE NURSING AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056157,ALVARADO CARE CENTER,CA,SNF,independent,Independent / Unknown
056158,COLLEGE OAK NURSING & REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056159,SHERMAN VILLAGE HCC,CA,SNF,independent,Independent / Unknown
056162,EXTENDED CARE HOSPITAL OF RIVERSIDE,CA,SNF,independent,Independent / Unknown
056164,PACIFIC PALMS HEALTHCARE,CA,SNF,independent,Independent / Unknown
056166,MEADOW CREEK POST-ACUTE,CA,SNF,independent,Independent / Unknown
056167,CENTINELA SKILLED NURSING & WELLNESS CENTRE WEST,CA,SNF,independent,Independent / Unknown
056168,GRANADA HILLS CONVALESCENT,CA,SNF,independent,Independent / Unknown
056169,ALAMITOS WEST HEALTH & REHABILITATION,CA,SNF,independent,Independent / Unknown
056170,EXCELL HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
056174,MID-WILSHIRE HEALTH CARE CNTR,CA,SNF,independent,Independent / Unknown
056176,PACIFIC HEIGHTS TRANSITIONAL CARE CENTER,CA,SNF,independent,Independent / Unknown
056177,DOUBLE TREE POST ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
056178,MANRESA HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056180,LAKE BALBOA CARE CENTER,CA,SNF,ensign_group,The Ensign Group
056182,GOLDEN HILL POST ACUTE,CA,SNF,ensign_group,The Ensign Group
056183,Valley Healthcare Center,CA,SNF,independent,Independent / Unknown
056185,MENIFEE LAKES POST ACUTE,CA,SNF,independent,Independent / Unknown
056186,CENTINELA GRAND INC,CA,SNF,independent,Independent / Unknown
056188,"LONG BEACH CARE CENTER, INC",CA,SNF,independent,Independent / Unknown
056189,San Luis Post Acute Center,CA,SNF,independent,Independent / Unknown
056190,CHESTNUT RIDGE POST ACUTE LLC,CA,SNF,independent,Independent / Unknown
056192,HARBOR POST ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
056194,WINDSOR GARDENS CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056195,LA BREA REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056198,KIT CARSON NURSING & REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056200,Community Memorial Continuing Care Center,CA,SNF,independent,Independent / Unknown
056201,BROADWAY HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056203,CITY VIEW POST ACUTE,CA,SNF,independent,Independent / Unknown
056205,PACIFICA NURSING AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056206,UNIVERSITY PARK HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056207,PACIFIC GARDENS NURSING AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056212,THE REDWOODS POST-ACUTE,CA,SNF,independent,Independent / Unknown
056213,TAMPICO HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056214,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,CA,SNF,independent,Independent / Unknown
056215,NORTHBROOK HEALTHCARE CENTER,CA,SNF,ensign_group,The Ensign Group
056216,GUARDIAN CARE AND REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056218,BELL CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056220,BRIARCREST NURSING CENTER,CA,SNF,independent,Independent / Unknown
056222,MARQUIS CARE AT SHASTA,CA,SNF,independent,Independent / Unknown
056225,ORCHARD POST ACUTE,CA,SNF,independent,Independent / Unknown
056228,WEST HAVEN HEALTHCARE,CA,SNF,independent,Independent / Unknown
056229,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056231,LASSEN NURSING & REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056234,MARLORA POST ACUTE REHAB HOSP,CA,SNF,independent,Independent / Unknown
056237,ALDEN TERRACE CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056238,Solano Post Acute,CA,SNF,independent,Independent / Unknown
056242,WESTLAKE CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056243,WESTERN SLOPE HEALTH CENTER,CA,SNF,independent,Independent / Unknown
056244,GRAND PARK CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056245,CALIFORNIA PACIFIC MEDICAL CTR- DAVIES CAMPUS HOSP,CA,SNF,sutter_health,Sutter Health
056250,SHERMAN OAKS HEALTH & REHAB,CA,SNF,independent,Independent / Unknown
056253,BERKLEY POST-ACUTE,CA,SNF,independent,Independent / Unknown
056258,"RIVER VALLEY HEALTHCARE & WELLNESS CENTRE, LP",CA,SNF,independent,Independent / Unknown
056259,NORTHVINE POSTACUTE CARE,CA,SNF,independent,Independent / Unknown
056260,BAYBERRY SKILLED NURSING & HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056261,ORCHARDS AT TULARE,CA,SNF,independent,Independent / Unknown
056266,KEYSTONE POST-ACUTE,CA,SNF,independent,Independent / Unknown
056267,CAMINO HEALTHCARE,CA,SNF,ensign_group,The Ensign Group
056271,MISSION PALMS HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056272,SAN FRANCISCO HEALTH CARE,CA,SNF,independent,Independent / Unknown
056274,RED BLUFF HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
056279,SIERRA VIEW HOMES,CA,SNF,independent,Independent / Unknown
056280,BAY MARINA POST ACUTE,CA,SNF,brookdale_senior_living,Brookdale Senior Living
056281,COUNTRYSIDE CARE CENTER,CA,SNF,independent,Independent / Unknown
056283,BIXBY TOWERS POST-ACUTE REHAB,CA,SNF,independent,Independent / Unknown
056288,HANFORD POST ACUTE,CA,SNF,independent,Independent / Unknown
056291,CASA BONITA CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056293,ALCOTT REHABILITATION HOSPITAL,CA,SNF,independent,Independent / Unknown
056294,SAN JOAQUIN NURSING CENTER AND REHABILITATION CENT,CA,SNF,independent,Independent / Unknown
056296,CRESCENT CITY CARE CENTER,CA,SNF,independent,Independent / Unknown
056298,WE CARE SKILLED NURSING - FREMONT,CA,SNF,independent,Independent / Unknown
056300,"GRANADA REHABILITATION & WELLNESS CENTER, LP",CA,SNF,independent,Independent / Unknown
056301,GOLDEN MODESTO CARE CENTER,CA,SNF,independent,Independent / Unknown
056304,MISSION CARMICHAEL HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056308,HERITAGE REHABILITATION CENTER,CA,SNF,independent,Independent / Unknown
056311,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF,CA,SNF,independent,Independent / Unknown
056313,"PACIFIC VILLA, INC",CA,SNF,independent,Independent / Unknown
056315,CITRUS GROVE POST ACUTE,CA,SNF,independent,Independent / Unknown
056316,CAMELLIA GARDENS CARE CENTER,CA,SNF,independent,Independent / Unknown
056317,GOLDEN HAVEN CARE CENTER,CA,SNF,independent,Independent / Unknown
056321,Olympia Convalescent Hospital,CA,SNF,independent,Independent / Unknown
056322,MONTROSE SPRINGS SKILLED NURSING & WELLNESS CENTER,CA,SNF,independent,Independent / Unknown
056324,HAMPTON POST ACUTE,CA,SNF,independent,Independent / Unknown
056326,BURLINGTON CONVALESCENT HOSPITAL,CA,SNF,independent,Independent / Unknown
056327,WALNUT CREEK SKILLED NURSING & REHABILITATION CENT,CA,SNF,independent,Independent / Unknown
056328,PREMIER CARE CENTER FOR PALM SPRINGS,CA,SNF,ensign_group,The Ensign Group
056330,REO VISTA HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056331,BEACON HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056333,MOUNTAIN VIEW CONV HOSP,CA,SNF,independent,Independent / Unknown
056334,BEACHWOOD POST-ACUTE & REHAB,CA,SNF,independent,Independent / Unknown
056337,PANORAMA GARDENS NURSING AND REHABILITATION CENTER,CA,SNF,ensign_group,The Ensign Group
056338,MORNING STAR POST ACUTE,CA,SNF,independent,Independent / Unknown
056345,SAN LEANDRO HEALTHCARE CENTER,CA,SNF,independent,Independent / Unknown
056346,BRIDGEVIEW POST ACUTE,CA,SNF,independent,Independent / Unknown
056348,"BAY VIEW REHABILITATION HOSPITAL, LLC",CA,SNF,independent,Independent / Unknown
056350,LAKE MERRITT HEALTHCARE CENTER LLC,CA,SNF,independent,Independent / Unknown
056351,CHATSWORTH PARK HEALTH CARE CENTER,CA,SNF,independent,Independent / Unknown
056353,Atterdag Care Center,CA,SNF,independent,Independent / Unknown
056359,SAN PABLO HEALTHCARE & WELLNESS CENTER,CA,SNF,independent,Independent / Unknown
